Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
5553906,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5553906&database=RX&origin=ReaxysOutput&ln=,(397 of 518),1,49,full reaction,"methanol; (1R,5R)-4,7,7-trimethyl-6-thiabicyclo[3.2.1]oct-3-ene; Raney nickel","p-menth-1-ene; trans-1,4-menthane; cis-1-isopropyl-4-methyl-cyclohexane; limonene.",305361,CO.CC1=CC[C@@H]2C[C@H]1SC2(C)C>>CC(C)C1CCC(C)=CC1.CC(C)[C@H]1CC[C@H](C)CC1.CC(C)[C@@H]1CC[C@H](C)CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,,Produkt 5: p-Cymol,,,,,,,,,,,,,,,,"Article; Weitkamp; Journal of the American Chemical Society; vol. 81; (1959); p. 3430,3431;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=566050&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7087416,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7087416&database=RX&origin=ReaxysOutput&ln=,(398 of 518),1,49,full reaction,(+)-Delta3-carene; activated fired clay,limonene.; sylvestrene,1430,[H][C@@]12CC=C(C)C[C@]1([H])C2(C)C>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,160 - 170,,,,,,,,,,,,,,,,,,,"Article; Rudakow; Artamonow; Zhurnal Obshchei Khimii; vol. 15; (1945); p. 75,81; Chem.Abstr.; (1946); p. 2131;; ; Article; Rudakow; Guljajewa; Zhurnal Obshchei Khimii; vol. 16; (1946); p. 251,255; Chem.Abstr.; (1947); p. 114;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1695295;1695500&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
37872656,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=37872656&database=RX&origin=ReaxysOutput&ln=,(399 of 518),1,49,full reaction,"d-borneol; 2,4-Xylenol","(1R,2S,4R)-1,7,7-trimethyl-2-endo-(2,4-dimethylphenoxy)-bicyclo[2.2.1]heptane; (1S,2R,4S)-1,7,7-trimethyl-2-endo-(2,4-dimethylphenoxy)-bicyclo[2.2.1]heptane; 2,4-dimethyl-6-{(1R,2R,4S)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl}phenol; 2,4-dimethyl-6-{(1S,2S,4R)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl}phenol; 2,4-dimethyl-6-((1R,2S,4S)-,17,7-trimethylbicyclo[2.2.1]hept-2-exo-yl)phenol; (+)-camphene; limonene.",294012; 294012; 258159; 306239; 265688,[H][C@@]12CC[C@@](C)([C@@H](O)C1)C2(C)C.CC1=CC=C(O)C(C)=C1>>[H][C@@]12CC[C@@](C)([C@H](C1)OC1=C(C)C=C(C)C=C1)C2(C)C.[H][C@]12CC[C@](C)([C@@H](C1)OC1=C(C)C=C(C)C=C1)C2(C)C.[H][C@]12CC[C@](C)([C@@H](C1)C1=CC(C)=CC(C)=C1O)C2(C)C.[H][C@@]12CC[C@@](C)([C@H](C1)C1=CC(C)=CC(C)=C1O)C2(C)C.[H][C@]12CC[C@](C)([C@H](C1)C1=CC(C)=CC(C)=C1O)C2(C)C.CC1(C)[C@@H]2CC[C@@H](C2)C1=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,2,,7,180; 200,,,,,Mechanism,,,Experimental part,,,(+)-camphene; limonene.,22 percent; 13 percent,22; 13,80 percent ee; 75 percent ee,"2,4-Xylenol; d-borneol",aluminium,,,"Article; Chukicheva; Krylova; Buravlev; Suponitskii; Kutchin; Russian Journal of Organic Chemistry; vol. 50; 4; (2014); p. 589 - 595; Zh. Org. Khim.; vol. 50; 4; (2014); p. 600 - 606,7;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=63577719&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
1765594,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=1765594&database=RX&origin=ReaxysOutput&ln=,(400 of 518),1,48,full reaction,Beta-pinene,"Pinene; 1-methyl-4-isopropyl-1,3-cyclohexadiene; 1,7,7-trimethyltricyclo[2.2.1.02,6]heptane; 4-methylisopropylbenzene; camphene; limonene.",323067; 325558; 29593; 132492; 11535; 319063,CC1(C)C2CC1C(=C)CC2>>CC1=CCC2CC1C2(C)C.CC(C)C1=CC=C(C)CC1.CC12C3CC(CC13)C2(C)C.CC(C)C1=CC=C(C)C=C1.CC1(C)C2CCC(C2)C1=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,1.2,300,,,catalytic transformation investigated on different catalyst with different contact time and temperature; further products determined,,Product distribution; Mechanism,,,,,,,,,,,,Pt/Al,,"Article; Mathur, P.; Krishnasamy, V.; Chandrasekharan, K.; Journal of the Indian Chemical Society; vol. 59; 8; (1982); p. 970 - 974;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5860642&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
1883621,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=1883621&database=RX&origin=ReaxysOutput&ln=,(401 of 518),1,48,full reaction,"7-methyl-3-methene-1,6-octadiene","Beta-pinene; Pinene; Terpinolene; 1-methyl-4-isopropyl-1,3-cyclohexadiene; 1,7,7-trimethyltricyclo[2.2.1.02,6]heptane; limonene.",28947; 227095; 223500; 92066; 202518; 321952,C\C(C)=C/CCC(=C)C=C>>CC1(C)C2CC1C(=C)CC2.CC1=CCC2CC1C2(C)C.C\C(C)=C1/CCC(C)=CC1.CC(C)C1=CC=C(C)CC1.CC12C3CC(CC13)C2(C)C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,8,152 - 156,,,"other terpene, var. solvents, temp.",,Product distribution,,,,,,,,,,,,,"N,N-dimethyl-formamide","Article; Matawowski, Aleksander; Polish Journal of Chemistry; vol. 54; 3; (1980); p. 469 - 479;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5746445&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
1979227,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=1979227&database=RX&origin=ReaxysOutput&ln=,(402 of 518),1,48,full reaction,Terpinolene,limonene.,325889,C\C(C)=C1/CCC(C)=CC1>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,560,,,"DeltaH(react.), DeltaS(react)",,Thermodynamic data,,,,,,,,,,,,,,"Article; Kabo, G. Ya.; Roganov, G. N.; Filippenko, Z. A.; Russian Journal of Physical Chemistry; vol. 61; 11; (1987); p. 1521 - 1522; Zhurnal Fizicheskoi Khimii; vol. 61; (1987); p. 2885 - 2889;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5880293&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2056755,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2056755&database=RX&origin=ReaxysOutput&ln=,(403 of 518),1,48,full reaction,terpin hydrate,4-methylisopropylbenzene; limonene.,115250; 156194,CC(C)(O)C1CCC(C)(O)CC1>>CC(C)C1=CC=C(C)C=C1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,,Heating,,Product distribution,,,,,,,,,,,aluminium phosphate aluminium oxide catalyst,,,"Article; Costa, A.; Riego, J. M.; Synthetic Communications; vol. 17; 11; (1987); p. 1373 - 1376;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5737086&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
5700925,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5700925&database=RX&origin=ReaxysOutput&ln=,(404 of 518),1,48,full reaction,"1,8-Cineole; porcelain","Terpinolene; 1-methyl-4-isopropyl-1,3-cyclohexadiene; terpineol; limonene.",319340; 159811; 161109; 160654,CC12CCC(CC1)C(C)(C)O2>>C\C(C)=C1/CCC(C)=CC1.CC(C)C1=CC=C(C)CC1.CC1=CCC(CC1)C(C)(C)O.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,330,,,Pyrolysis,,,,,,,,,,,,,,,,"Article; Hayashi; Nippon Kagaku Zasshi; vol. 80; (1959); p. 329,332,791,933,937; Chem.Abstr.; (1961); p. 5565,5566;; ; Article; Hayashi; vol. &lt;A&gt;16; (1953); p. 593;; ; Article; Matsuura; Hayashi; vol. &lt;A&gt;16; (1952); p. 163;; ; Article; Hayashi et al.; vol. &lt;A&gt;15; (1951); p. 165;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=607993;607994;607995;607996&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
6729239,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=6729239&database=RX&origin=ReaxysOutput&ln=,(405 of 518),1,48,full reaction,Beta-pinene; benzoic acid,(-)-(S)-limonene; l-alpha-pinene; benzoate of l-borneol; benzoate of d-fenchyl alcohol,11535,CC1(C)C2CC1C(=C)CC2.OC(=O)C1=CC=CC=C1>>CC(=C)[C@H]1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,150,,,,,,,,,,levorotatory form,,,,,,,,,"Article; Delepine; Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences; vol. 178; (1924); p. 2088; Bulletin de la Societe Chimique de France; vol. &lt;4&gt; 35; (1924); p. 1467,1475;; ; Article; Delepine; Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences; vol. 179; (1924); p. 175; Bulletin de la Societe Chimique de France; vol. &lt;4&gt; 35; (1924); p. 1481;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1536413;1680284&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7047835,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7047835&database=RX&origin=ReaxysOutput&ln=,(406 of 518),1,48,full reaction,linalool; Japanese acid earth,"7-methyl-3-methene-1,6-octadiene; Geraniol; terpineol; D-limonene",169385; 109658; 92054; 174919,C\C(C)=C/CC[C@@](C)(O)C=C>>C\C(C)=C/CCC(=C)C=C.C\C(C)=C/CC\C(C)=C\CO.CC1=CCC(CC1)C(C)(C)O.CC(=C)[C@@H]1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,159,,,,,,,,,,,,,,,,,,,Article; Ono; Takeda; Bulletin of the Chemical Society of Japan; vol. 2; (1927); p. 16; Chemisches Zentralblatt; vol. 98; I; (1927); p. 2071;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1315788&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7051537,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7051537&database=RX&origin=ReaxysOutput&ln=,(407 of 518),1,48,full reaction,(S)-(+)-linalool; aluminium oxide; fired clay,limonene.,169385,C\C(C)=C/CC[C@](C)(O)C=C>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,310,,,beim Ueberleiten,,,,,,,,,,,,,,,,"Article; Rosanow; Zhurnal Russkago Fiziko-Khimicheskago Obshchestva; vol. 61; (1929); p. 2313,2315; Chemisches Zentralblatt; vol. 101; II; (1930); p. 229;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1535567&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7084909,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7084909&database=RX&origin=ReaxysOutput&ln=,(408 of 518),1,48,full reaction,camphene,"Terpinolene; 1,7,7-trimethylbicyclo[2.2.1]hept-2-ene; 1-methyl-4-isopropyl-1,3-cyclohexadiene; 1,7,7-trimethyltricyclo[2.2.1.02,6]heptane; crithmene; limonene.; p-menthene, p-cymene",131613; 214325; 15126; 139342; 140230; 140208,CC1(C)C2CCC(C2)C1=C>>C\C(C)=C1/CCC(C)=CC1.CC1(C)C2CCC1(C)C=C2.CC(C)C1=CC=C(C)CC1.CC12C3CC(CC13)C2(C)C.CC(C)C1=CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,110 - 225,,,further catalysts,,Product distribution,,,,,,,,,,,0.07ZnO:0.96Al2O3:1P2O5,,,"Article; Elangovan, S. P.; Arabindoo, Banumathi; Krishnasamy, V.; Murugesan, V.; Journal of the Chemical Society - Faraday Transactions; vol. 91; 24; (1995); p. 4471 - 4476;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6004119&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7436865,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7436865&database=RX&origin=ReaxysOutput&ln=,(409 of 518),1,48,full reaction,terpineol; copper,limonene.,174934,CC1=CCC(CC1)C(C)(C)O>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,300,,,,,,,,,,dl-alpha-terpineol,,,,,,,,,Article; Neave; Journal of the Chemical Society; vol. 101; (1912); p. 514;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=557133&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7436867,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7436867&database=RX&origin=ReaxysOutput&ln=,(410 of 518),1,48,full reaction,terpineol; potassium disulfate,limonene.,174934,CC1=CCC(CC1)C(C)(C)O>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,180 - 190,,,,,,,,,,dl-alpha-terpineol,,,,,,,,,Article; Wallach; Justus Liebigs Annalen der Chemie; vol. 275; (1893); p. 122; Chemisches Zentralblatt; vol. 69; I; (1898); p. 573;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1884556&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7458239,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7458239&database=RX&origin=ReaxysOutput&ln=,(411 of 518),1,48,full reaction,terpin hydrate; potassium disulfate,limonene.; terpineol,115250,CC(C)(O)C1CCC(C)(O)CC1>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,190 - 200,,,,,,,,,,cis-terpin,,,,,,,,,"Article; Wallach; Justus Liebigs Annalen der Chemie; vol. 230; (1885); p. 258,265; Justus Liebigs Annalen der Chemie; vol. 275; (1893); p. 104;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1661679&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7990798,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7990798&database=RX&origin=ReaxysOutput&ln=,(412 of 518),1,48,full reaction,"(S)-p-mentha-6,8-dien-2-one semicarbazone; copper(II) sulfate; concentrated aqueous KOH-solution",(-)-(S)-limonene,300912,CC(=C)[C@H]1CC=C(C)C(C1)=NNC(N)=O.[Cu++].[O]S([O])(=O)=O>>CC(=C)[C@H]1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,220,,,,,,,,,,,,,,,,,,,"Article; Naves; Bachmann; Helvetica Chimica Acta; vol. 29; (1946); p. 61,64, 65;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1803343&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
8094467,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=8094467&database=RX&origin=ReaxysOutput&ln=,(413 of 518),1,48,full reaction,rac-alpha-pinene; organic acids; silica gel,rac-endo-borneol; limonene.,122246; 319348,CC1=CC[C@H]2C[C@@H]1C2(C)C>>[H][C@]12CC[C@](C)([C@H](O)C1)C2(C)C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,50 - 100,,,anschl. Verseifung,,,,,,,,,,,,,,,,Patent; Tanaka; Kuwata; US1784165; (1929);; ; Patent; Tanaka; Kuwata; DE563396; (1929); Fortschr. Teerfarbenfabr. Verw. Industriezweige; vol. 19; p. 752;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1695278;1695279&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
8283500,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=8283500&database=RX&origin=ReaxysOutput&ln=,(414 of 518),2,48,full reaction,terpineol; methanol. H2SO4,"1,8,-di-methoxy-p-menthane; 8-hydroxy-1-methoxy-p-menthane; limonene.; O-methyl-alpha-terpineol",174934; 226243; 120690,CC1=CCC(CC1)C(C)(C)O>>COC(C)(C)C1CCC(C)(CC1)OC.COC1(C)CCC(CC1)C(C)(C)O.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,25 - 40,,,,,,,,,,,,,,,,,,,Patent; Hercules Powder Co.; US2182826; (1936);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1551959&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
8283500,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=8283500&database=RX&origin=ReaxysOutput&ln=,(414 of 518),2,48,full reaction,terpineol; methanol. H2SO4,"1,8,-di-methoxy-p-menthane; 8-hydroxy-1-methoxy-p-menthane; limonene.; O-methyl-alpha-terpineol",174934; 226243; 120690,CC1=CCC(CC1)C(C)(C)O>>COC(C)(C)C1CCC(C)(CC1)OC.COC1(C)CCC(CC1)C(C)(C)O.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,25 - 40,,,,,,,,,,,,,,,,,,,Patent; Hercules Powder Co.; US2220462; (1939);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1551960&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
9247377,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=9247377&database=RX&origin=ReaxysOutput&ln=,(415 of 518),1,48,full reaction,geranyl diphosphate,Beta-pinene; Terpinolene; crithmene; limonene.,109759; 316790; 202518; 316316,C\C(C)=C/CC\C(C)=C\COP(O)(=O)OP(O)(O)=O>>CC1(C)C2CC1C(=C)CC2.C\C(C)=C1/CCC(C)=CC1.CC(C)C1=CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,7.0,,,Enzyme kinetics,,,,,,,,,,,recombinant beta-caryophyllene synthase from Artemisia annua; magnesium chloride; manganese(ll) chloride,,,"Article; Cai, Yu; Jia, Jun-Wei; Crock, John; Lin, Zhi-Xin; Chen, Xiao-Ya; Croteau, Rodney; Phytochemistry; vol. 61; 5; (2002); p. 523 - 529;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6386583&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
46750626,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=46750626&database=RX&origin=ReaxysOutput&ln=,(416 of 518),1,48,full reaction,Pinene,Beta-pinene; Terpinolene; 4-methylisopropylbenzene; camphene; limonene.; 3-carene,319348; 45316,CC1=CCC2CC1C2(C)C>>CC1(C)C2CC1C(=C)CC2.C\C(C)=C1/CCC(C)=CC1.CC(C)C1=CC=C(C)C=C1.CC1(C)C2CCC(C2)C1=C.CC(=C)C1CCC(C)=CC1.CC1=CCC2C(C1)C2(C)C,Chemical behaviour,,,,1,,,,,3,150,,,,,Catalytic behavior,Temperature; Reagent/catalyst,,Scheme or table,,,,,,,,Zr4+/natural zeolite (concentration of Zr 11%),,,Article; Wijayati; Handayani; Supartono; Asian Journal of Chemistry; vol. 29; 8; (2017); p. 1705 - 1708;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=71455054&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
51835889,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=51835889&database=RX&origin=ReaxysOutput&ln=,(417 of 518),1,48,full reaction; has preparation,methyl N-butyl-2-methyl-5-formylpyrrole-3-carboxylate,"2-methyl-1H-pyrrole; 2,4-dimethyl-1H-pyrrole; 3,4-Dimethylphenol; 1,4-dimethylpyridin-2(1H)-one; 3-ethyl-2,6-dimethyl-4(3H)-pyrimidinone; 3-Methylpyridine; acetic acid methyl ester; thymol; D-limonene; D-allose; 2-propylpyrazine; Pyrimidin-4-ol; isobutene; n-butane; isoprene",,CCCCN1C(C=O)=CC(C(=O)OC)=C1C>>CC1=CC=CN1.CC1=CC(C)=CN1.CC1=CC=C(O)C=C1C.CN1C=CC(C)=CC1=O.CCN1C(=O)C=C(C)N=C1C.CC1=CN=CC=C1.COC(C)=O.CC(C)C1=C(O)C=C(C)C=C1.CC(=C)[C@@H]1CCC(C)=CC1.OCC1OC(O)[C@H](O)[C@H](O)[C@@H]1O.CCCC1=CN=CC=N1.OC1=NC=NC=C1.CC(C)=C.CCCC.CC(=C)C=C,Preparation,,,,1,,,,,,300 - 900,,,Inert atmosphere; Pyrolysis,,,,,Experimental part,,,,,,,,,,,"Article; Ai, Lvye; Liu, Mengzhen; Ji, Xiaoming; Lai, Miao; Zhao, Mingqin; Ren, Tianbao; Journal of Heterocyclic Chemistry; vol. 56; 9; (2019); p. 2389 - 2397;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=77369593&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
27906,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=27906&database=RX&origin=ReaxysOutput&ln=,(418 of 518),1,47,full reaction,"1,8-Cineole; benzoyl chloride",limonene.,161109,CC12CCC(CC1)C(C)(C)O2.ClC(=O)C1=CC=CC=C1>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,150,,,Destillation mit Wasserdampf und anschl. Behandeln mit KOH und Alkohol,,,,,,,,,,,,,,,,Article; Wallach; Brass; Justus Liebigs Annalen der Chemie; vol. 225; (1884); p. 311;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1660678&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
1592394,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=1592394&database=RX&origin=ReaxysOutput&ln=,(419 of 518),1,47,full reaction,methanol; 2alphaH-pinan-3alpha-yl toluene-p-sulphonate,Pinene; camphene; 4-(2-methoxypropan-2-yl)-1-methylcyclohex-1-ene; pinan-2beta-yl methyl ether; pinan-2alpha-yl methyl ether; limonene.,81925; 257888; 16430; 265674,CO.C[C@@H]1[C@H]2C[C@@H](C[C@H]1OS(=O)(=O)C1=CC=C(C)C=C1)C2(C)C>>CC1=CCC2CC1C2(C)C.CC1(C)C2CCC(C2)C1=C.COC(C)(C)C1CCC(C)=CC1.CO[C@@]1(C)CC[C@@H]2C[C@H]1C2(C)C.CO[C@]1(C)CC[C@@H]2C[C@H]1C2(C)C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,35,,,,,,,,,,,Pinene; camphene; 4-(2-methoxypropan-2-yl)-1-methylcyclohex-1-ene; pinan-2beta-yl methyl ether; pinan-2alpha-yl methyl ether; limonene.,25 percent Chromat.; 3 percent Chromat.; 18 percent Chromat.; 5 percent Chromat.; 28 percent Chromat.; 8 percent Chromat.,,,,sodium methylate,,,"Article; Giddings, Rodney M.; Jones-Parry, Richard; Salmon, J. Roger; Whittaker, David; Journal of the Chemical Society. Perkin transactions II; (1982); p. 725 - 728;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5620648&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
1939886,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=1939886&database=RX&origin=ReaxysOutput&ln=,(420 of 518),1,47,full reaction,nitrosyl acetate; 2alphaH-pinan-3alpha-ylamine,"terpineol; 1,3,3-trimethylbicyclo<2.2.1>heptan-2-endo-yl acetate; terpinyl acetate; pinan-2alpha-ol; isobornyl acetate; limonene.",38640; 38599; 102457; 264499,CC(=O)ON=O.C[C@@H]1[C@H]2C[C@@H](C[C@H]1N)C2(C)C>>CC1=CCC(CC1)C(C)(C)O.CC(=O)O[C@@H]1C(C)(C)[C@@H]2CC[C@@]1(C)C2.CC(=O)OC(C)(C)C1CCC(C)=CC1.CC1(C)[C@H]2C[C@@H]1[C@](C)(O)CC2.CC(=O)OC1CC2CCC1(C)C2(C)C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,25,,,,,,,,,,,"terpineol; 1,3,3-trimethylbicyclo<2.2.1>heptan-2-endo-yl acetate; terpinyl acetate; pinan-2alpha-ol; isobornyl acetate; limonene.",34 percent Chromat.; 12 percent Chromat.; 4 percent Chromat.; 13 percent Chromat.; 12 percent Chromat.; 4 percent Chromat.,,,,,,acetic acid,"Article; Giddings, Rodney M.; Jones-Parry, Richard; Salmon, J. Roger; Whittaker, David; Journal of the Chemical Society. Perkin transactions II; (1982); p. 725 - 728;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5620648&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
6731596,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=6731596&database=RX&origin=ReaxysOutput&ln=,(421 of 518),1,47,full reaction,Beta-pinene; salicylic acid,rac-alpha-pinene; limonene.; bornyl ester; terpinene,325558; 11535,CC1(C)C2CC1C(=C)CC2.OC(=O)C1=CC=CC=C1O>>CC1=CC[C@H]2C[C@@H]1C2(C)C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,160,,,,,,,,,,levorotatory form,,,,,,,,,Article; Austerweil; Bulletin de la Societe Chimique de France; vol. &lt;4&gt; 39; (1926); p. 693;; ; Article; Austerweil; Bulletin de la Societe Chimique de France; vol. &lt;4&gt; 41; (1927); p. 1509;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1536369;1536424&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
